Address	Quantity
0xfda0327e11b039c7f960f76b4c8c69ebb53c8ef4	1
0xf35b50dd5db410f61d5902d8599df5d64cbff73d	1
0xed527e89afe6c412eb872c60e9170891c53526fa	1
0x9ce360b49c71a04c2eff87a683a8a490dee64339	2
0xe4b73778c0f1c45d89b38719b8f04873957d3144	1
0x2eaf07b7eec52076535d301fd889afd6fa92e45b	2
0xf9a726f9c6422957e50d96319ef08da37781705e	1
0x77b4bfa30faa3171f8ed257ddc1dfe217f536339	1
0xe05ae3e2c479ff02164c2a1774fc785ccb787e5c	1
0x794e7f7ee2599ab3c17e0ed0fd879331444fceac	1
0x987fca50cbcbd30689691da1d7b89409f965d02b	1
0xb01648e277c992a55509291de543ee057ebd1059	1
0xa1896559456432572f86f480f2149bc60bddf99f	1
0x7ea0f94c1d2f70783e6f427a9433459c76003630	1
0xfb44496ef7ce7dc94da1ec9f45115c80bba1778d	1
0x0fae64030ab0d5a18973d177b66140a7313dc511	1
0xe161f3b3a8c817f78de0821e442df837e21f782b	1
0xc1b875eec379c7ed0e2d4937cb24a2d071b8b8a1	1
0xc16f9c800e41f332ab07b663af6fd6e9857c4403	1
0x0245daf2e303bd4e47acb88c87913a047c9ad6c5	20
0x2454940dc817884acaad72f97f20474a97ca6e75	1
0x62e9fc93812bf765d13e90ebab48e1ae0d77e814	1
0x41f3b802fc50535b151d84916b0f56d2216508a3	1
0x11ebee55c2ebd75271835b97d02982400e0f14bf	1
0x0f30279d8e308741934ecc73e2119a65cd56821f	1
0x9447550611eb324d0ce54a5fae48d7fd4bf9f74e	1
0xe6e2c30d63678a83ab06df45b5a3ac0d58e0a89f	1
0x0e24d281364bbf1ee6d98d93d744ded873117efe	1
0xa58e42a1232935ef0047d15186dafb1be46e11d4	1
0xe8cf64f211cfae63bf55e6324af38d4d4f7dacac	1
0x5a3f24151434d3125b2dfde4f3491e35ff2bf4cd	1
0x1a8028927383a0665b62b4aa6eefd5dd66cb5a38	1
0x9bb20e177afd7be5bae1258b73ee23bf0e71495f	1
0xd8cf2cd18fd559b0e0d9c19d6ac1fb81c342221e	1
0x5be8edf1bbbe0414f078b7bb8091731dfb1bf785	1
0x673282def24fcc410a0988d9615c72b46410a448	1
0xf5672c52f990b1b603a1b794bebed56a4090c279	1
0x9a695ac8af2a19b0636fb46e1d02a07c3d6182c9	1
0x4542eeeaaa73ecdfe1dac0f3055647088af0b3ca	1
0x1b3d1186ea4443c8a46d58a6462bdf17773a0621	1
0x9a085b3ff073a39ade93a8ff4a2d5321b64326ea	1
0x7d31bf47dda62c185a057b4002f1235fc3c8ae82	1
0x1f2e2640704ffda577d54544d2d2b3d83bf97633	1
0x31795fda1b80f9f7727f5cf25d4f0b198c2d6801	1
0xc557570b47bf25ded6c31afc6e5aaa3effcd316d	1
0x7234eaeb65a96481878aabfec03e58fdb94f6bc5	1
0xcf017f65819ce8aa3f980d5a55a913238aab725f	1
0x5f9f04e875e71549dd7752efd070bddc6629a7bb	1
0x8394975d256c7f58709858994847c3b1bfa15aaf	1
0xa551da6ec12a1a3e233a74f48e5fccb9015182f7	1
0xee05009058a0482fd61f588aa3c3c1f8dc4856df	1
0xdda436a1f7563d5c43723deca7c14b06c0120608	1
0xd7400cbea41e51c8ae07620b0a543c49faf77045	1
0x5ff8fe793a10495425b87de23e4258286bbe6ea0	1
0x5d84ea0c0f70911ccd81e7655734335e35479f7e	1
0x529d42e3aadf2e167ceb3948f8de0fd7aa75d180	1
0xb9269101b4e81de28e97793927583814f3b3ba03	1
0x8f72bd565bbb152ef39c853dcdcbc4fe459c37d6	1
0x24256b6635042d5f01535484a6aaa5fe4f417f2c	1
0x6083622dd6a659eca73daea940cb4b3771125bd0	1
0xc8aa0202efc6e38e9377a400813071e40ce1f95c	1
0x63adc9e40e66492763b200531df34bc39f0b3ad2	5
0x48931008209f693ec8e4a55dd000423ec7aaea8a	1
0xd545f9aacf918a3b23711e91fe22cad0817657d7	1
0x2631d0518286d5ba09135eebef730952199ebcbc	1
0xfafaa07c1fc45fcf39dbe36f44e39c002a624494	1
0x0548c27893a6765f9ee6dc530f55c232e7ce7438	1
