Address	Quantity
0xfe191ca40c81d5d32aff9d37b6194a40ed706f9c	2
0x9efa619419a4c0ecf446f2b0dd8b564fc5ab6763	1
0x995d9006e2a5a4bc54de11de04e472a222da3fe6	1
0xaa0b9145459d0d4d3ab146255f84246257605c56	1
0x9673cae06389e65acdbfc95e989c90b2610f8e29	1
0x7c4d298ff07153bc7a47dee05b9dfd61e35ef342	1
0xcf236090a73a5c38e0b3803c099db0e3c86441ca	1
0x36bcf2d47d364bccbf36da066e6605fc96f9c734	1
0x6ecafcc3e08f94c8bef48bc514e460a5d2a1962e	1
0xea611cb61814d7f325b23acd3745572bf9afc3f3	1
0xf09dd7fc60994904b71e812c43a6c3860cc0ecb1	1
0x521dc01d9d26806092c45225200a09aa6d8f4b2f	1
0x1901cceae792b8318edff4ef1689899919bc8c85	1
0x99af4694950b5f7226122a36bc210c88bbc3a15f	1
0xcadf27617c932594d840b220e39db61b46bc4720	1
0xec948cb9950ab432b58ac3d7964c13829ebebb6a	1
0x0f7ede50065a55c644603b63e351a53b38e3199d	1
0x21f11ff985c046f6e03b4a8f2ea37844cac14339	1
0x4fb9316f2ee8fb48addcc3e996e5115a7e1f237f	1
0x5f0ce261685dcac45a8a47ade4b442db6dd3a1db	1
0xe6a6366ca2ea6d0a9173f54405f9e69d36a7edb6	1
0x4be6cbb04e3e0e74fff7648f26c0e6c6ab5715ec	1
0xa8416de0f9fbe76f73648bfd630c00e7b4f90dc3	1
0x9802f79fabb942341e29c4f5e2becc58932479b0	1
0x7d3774b2bb67411aefb099843f280c776befb7a7	1
0xd50679d5699518d709a9b036848ba71db50163a9	1
0x0c899cae01dd12460d326820fde6318828f79fb8	1
0xf6a99dcccb9a386889e5b5e0e2fdbffb7f4a7c5b	1
0x082d3413ed6e978e35b1e1926f07b694e0c7940b	1
0xff9c80f4b35efe39ed1adbe9efcaf8e99c17154f	1
0x2d6c667361b47c709482c235384d52cf93a784f8	1
0x54cacd15698f70d6afbb7de5ceb0751df61d9db9	1
0x27306a984829900e86103ce24965bbc85f906426	1
0x4bd23b0ffd6113ba6285fedbe4ca023608283372	1
0x32c39e8c84b3cd5e32e18ac0feea4ff62fd11e90	1
