Address	Quantity
0x99616f78c04cf7059c5f65c126f8d2dd2225f20f	1
0x9f2426a1bb812e78b51dc5833863846149fc945c	1
0x2f23158efc11c579d2bd5b479b84dc5da1807da5	3
0x57ff3cda850bb3fd518541412dff6bd0ba9424aa	1
0x074ae057b158f2656348f9cf19033dd72a597f3d	1
0xbdc971ea2eb0e2b43ab92c2147b4fd2003329e0e	1
0xb28cce3ce1a2482d9ddf72cce149c3a0ef3bb7ff	1
0xed389e24ce9094b333553b0c704788b5d78daa60	1
0x088b76419cd0855341919cf7d7e5b23aa455b805	2
0xc550e641df04ce3fa288f8743607012a60867126	1
0x9f7f5762e73a79fe3da828436db53f32aef59193	1
0x15d763c0a0d039cfbd3ca5199a535719f01d110f	1
0x2c3b875b5d78a84a3a67ab89fcf4086306a02183	1
0x855ec152de32a755492d76b8597ef62562830aa3	1
0xf1b88fa889d1999bc1783e962d06dc2315b7233c	1
0x9f892a34c53b2e541d2be5df93a464a4db4d33e7	1
0x76c88118f71ab5546e610345376b3c8b98c3495f	1
0x4f6834e60ece23cd4c3806895428f3cb2b9c7cec	1
0x529d42e3aadf2e167ceb3948f8de0fd7aa75d180	1
0xfa7d6f3a378d34074ac36fe81d2a196c847168bc	1
0x082eefdce7eb9bdc12c0d49e9c1c28433822dbff	1
0xf5a40a74bf78150b41177fbf7476d395900d28d6	1
0xc5bd742ec7b1601f8ac8bcbe8bdca897e4b460b2	1
0xdc98cb2aa7a5b3c1a37c18f577fe80388f6740f5	1
0x278a873e7fba902ca0f3aa35bc5a01e12fdcdaea	1
0xa115d0307dd8e2bda0e0537ecbd5175201d6b894	1
0x204c76adf6418d0b245bea812568297c2d069f76	1
0x2cef036e948859eb7383386eb589ebd8480b6ff1	1
0x5c3e1d0070558e219e894b316323f43c4f5f040b	1
0x48502b9baccb82b3baaec56f06ba8d386d1f2f8b	1
0x4d014b4bee7a407ad16046c4a83be0aea602b539	1
0xebc3b7c7ac3f52bcc4d7ca387e75c165e1dc294d	1
0x8d0e163f77334458f1a70a8d7d966be8673984e8	1
0x1da6f3bc73ddba68e43d93b21b952394031480c8	1
0x30a9e2d874283b9f370747dd1128dc9a549e90ea	1
0x98af15949120b09b7419c3097402423ea373f604	1
0xc5a01a8bbfaf787cba490d3148821d3fa7bec258	1
0x8d7513434fefd4fc3e4b5dda85d6cd39c436231c	1
0xa27121d3095d21e5ad014ef51ad7fdcee186b63a	1
0x3b068ed453993e6ae031d0958552e9a8c9904331	1
0xf54d0c58f59c97177cfb11f0cb385a234235c15b	1
0x9c7c53119d496b0dc62cd054c0af34fd2411d7c0	1
0xd066bec9ba1e6acf74f5f38fb4e16dc0490173ea	1
0xd0e9420932a05a28790174e5b0097d3a822c9d84	1
0xf6054c6ccfeacbd003cb2301645fecb983bd015b	1
0x891153c844373d1323ee6e4718a9575ee5f04ca4	1
0xe3431046979a0638cef3aba9540ba5a6c00f6923	1
0x2d37744830278b02729365eedf672fa4e24bfbf6	1
0xd70fcbbec493033de69333b8045338e59432a93e	1
0xaa5d0623014ccf4bfa952e671b953f12983f4b4f	1
0xef874398916188b74c1e1b4db8eb26478a951694	1
0x89c51b86f9d3877f854ab9ca7c491f9ef7c1b60b	1
0x6cb787205ba97639e3255f98a698e0da6b016f69	1
0x08ac3c7bef9fa16cb6d55746a8c6b90948258277	1
0xbf57d9775a785020963058b03ba2d6c4d55c519c	1
0x307ad7472ce2c9667b13937d369ef9438a88fbda	1
0xe2f3b74fcbc0567a1baee792852d756b9e75bd07	1
0x51c0fa661f6328777952ff0e19a2e454e7850e8f	1
0xe785afc25c1ebf30ae3dbef40693baec6b95afa3	1
0x0ed75bf10ca4c7f07ab01cde9d191728762a91bb	1
0xdf3b77dde35eb980a03915f2a36032dcb89f924c	1
0xc00bdafae2ddfca38c87b77c567d5f1891aa35fc	1
0x4fd480b3db660dda98ca09c19a378ea3cce5661f	1
0x411ed5fbc0be25c5c03945ac4a29585cd91153b3	1
0x1aa564d7a57d5f72f7a5608027a49f1846b7313b	1
0x36d60e24fc68a428688041d4e67b3e966449c9f1	1
0xf21239d7f3bd6c2d4043257cc04a0a3d2d1ed2ce	1
0xb1cf370ea5e67e170c264dc2283c7c399631048a	1
0xe71ba3421c84052133f8cd22240504faae3e4f1f	1
0x15ec484c32ed55a9c169a1e4f5a7c67ad737e593	1
0x7c1c1251a36a376109bf6409f253f28dd954202f	1
0x9978b67f8c4b7e82e5405eea5f41d16737885af4	1
0xe8e1f6b4356cdfdf456d27c93785716be63a58a9	1
0xfda0327e11b039c7f960f76b4c8c69ebb53c8ef4	1
0x2a16e31b4018fc313a275cd5105fe98156568fd3	1
0x4840f760edbb5774f2e719810e3a5092c3900155	1
0x7b81e9f800ced38f3b4e01f4c15732166eaef2e1	1
0x5cc7c56911c238c1bb84af03855643cfb6c8d3d1	1
0x8f1d43225649002bae79643f275955b212a27744	1
0x1ecc776128968c1d454b2f3cbcc53dd6115ffd50	1
0x356fd34e332d394394f9882aa038048441c0d30d	1
0x1851091a4e8ff114cc82c94d8b31bfeb99d19495	1
0x577430ad5208072fb7478872f7a6bb0f2c25b3e3	1
0x24fa5212deecada58afcd70c0f95a01b7247bb82	1
0xc0cbae9719caa6fa5dff2e72b3f18df4d2682569	1
0x41f8fe315493a85f68eb9a77eaaa740402502924	1
0xfeb51fd7b1d1b502b0a4445495b8a739d6fb2f83	1
0x8b361f2d82eea7bc55f0dfbf89eb574422eba033	1
0xf37076f7f352a02f66f84c2367ec7c61620a7063	1
0x0c63582a60c4b8129149ad522a453928f8164c80	1
0x766c2e082a9a203e43793880029f2abc03f14519	1
0x7f10f2035d73e54f6de43a23fe6e7ca7aee9c031	1
0x3d25aabbbbc45cbe635715e7d80b838b99adc1ec	1
0xed527e89afe6c412eb872c60e9170891c53526fa	1
0x722b4d5ac180e2053a94009c06074d6f9f74bebb	1
0x055dbb588a91502d81e3d51571bd32aeb12d347e	1
0xdcc51decf8990ce386be9eecfbc48ffb96c82b7f	1
0x29cacc19c8e9f0e10de66ea31c348a1e766137ea	1
0x7cef65f039a7e258b3745677412d52db92ae4bcf	1
0xcee2a207c7fb1e524acc2b369692e0d402222212	1
0x0bd935e1578c3b6efad2e608188e78fde3e05127	1
0x6772db11ca94741db656395cfa2f6c0f960494bd	1
0xfb5c561877f068c6381aa23edbc90d389885f391	1
0xec8501d13790e06441705c180a78065534c8360b	1
0x67fdedbadc53665cda2ba43d3cb4b6397d53e32c	1
0x8fffe8d53989cd9bcdfe2f78c3f0d62807e5b1a6	1
0xdc18dab67705094e0715e5b89f76c3cd12bd7f26	1
0x9d5d10f92e601aa7605d2fae7dd6904a587f6cdd	1
0x915d8e1d6d3d61366792f2d6a41e22d800f0a2cf	1
0x0e24d281364bbf1ee6d98d93d744ded873117efe	1
0x7e5d3c7097f6a2a65a99df3f49274db3f73a170a	1
0x9353c419f1fc0d2abc5f81ee7c79fcb38b623d70	1
0x920c3fb001e5498ecb837d4d40cbf9c16dadad4b	1
0x0b2f922c462414bb8863214ffa71a971755e9834	1
0x51549550e4a9ed7d8f690ed6e7bf53393ac34e15	1
0x97bd3a4798e43a83e63c68ee535cf42746654141	1
0x69940b024a2527ba2adcd2f34ff89b8285c8a560	1
0xa51597123dec8a733d66085518db1c1f3e1411d8	1
0x1831eaa26cd7007ba30ade713b2091db01798c1c	1
0x7f562fc0eae7c55627caacd906f2b25e73bc2995	1
0x03001ce0b980054462645767250e6a025a5d164e	1
0xd9f735e64919d2cb0e4abc384a4bb4d3bbfc3ecb	1
0x3bac788c71cf5d038fca98b45f3f4b57153a5e4f	1
0x88174aa5991a7fca88c1a9785f401af34978ca87	1
0xfbe3d4329163896358cab975e6eacd592a76f270	1
0x64dba1964ab251b417d353d11fa69f5e57944648	1
0x148900147f91046c8ffb93f0b56cb3565d46918c	1
0x68f501d53b2afd52d21ac2dcc7aff561daba27d0	1
0x2a4b674230875d7d80fd758ba49aa1b09b3a902e	1
0x78c0d40831c5ba5666696cc30090f2697ab5b57e	1
0x4e731c5f499fd6832c9550fae02843679829ee87	1
0x6f6e58303805bf77f465ef51d6101c738537f645	1
0x8e8f245735c7726a58d4c0282a36474f86878333	1
0x18ffdfd256a82ad599e0620948c848cdaf4d3c2a	1
0xdb3d4fd021f7a8de615a45117aa857e7fbe934f4	1
0xd5dbb2fa2b009f30a67de2f610bcf6dda49a5005	1
0x5f5f90e8359131dacaec572f5128220362be1e71	1
0x33e0fd9caf220f503b81f08df616057c4f793573	1
0x20a6fcc6e46f378f8a91c1c6e66b28169b097d1f	1
0xf68ed322a0a9d2437c2b521c635e6c409ef4b386	1
0x4a7d5539808b97313a8ace3945d85b0415380344	1
0x74fa9b216da485c6c8c2c52bff403b133e58f11c	1
0xb250f66a2300af4231d28ac56321fed5be93ba06	1
0x8faf30cfffd369f9e2aff5fa535dee797c2004a4	1
0x84484ae05a1301962e696bd20993df228222308b	1
0xe0809ceb8726e0eea0d42ad85fa82a9e587bd10f	1
0x2f508b4a82a929363b101b72480d3c850070b603	1
0xfa874e44518ca80c61fac90e6f7862f42a5ea079	1
0x8d798587ce688c7356db00958260be13c9a3f17b	1
0xfa777865ac387cdfb8480822147682f076c739d7	1
0x2891004c31ec0a9cfaf042ffecf4d290669b2a49	1
0x9ea6f5ce54b368422cf529d17ea0f94cd7edcbba	1
0x4e71bf970197f0267b01d3741bee86b542f41cb1	1
0x75eee43ee6a62d28a7dc8ab6105c2161a79efa54	1
0x6b648902a0dcfca41ef7d520d85636aa4f49ab98	1
0x22c85fc66e391ef21a2fa69fffc03d3966b2780f	1
0xe3ac5c414be318ca8fa36534146e2287f8f8c06a	1
0x0923c923b809c64994f7b31c412a748e6ed83492	1
0x4e353bcedc0323540d183148aca59041f67215ed	1
0x11ebee55c2ebd75271835b97d02982400e0f14bf	1
0x66e3f52c05f6f26e6c0e9668bda620e33a93e784	1
0xdba9f352e437193ce2fd42eafcda80e3bf4e0e8c	1
0x5e7570dd7cfc1e573e1e62f6a6d7d26d4e4b1e80	1
0x6addabf896fd9a622f3a6bd4d1f10d68393f8597	1
0xcbf1aa7d699954c1bd15ca0caabee93caa996bef	1
0x540f0bffe67bb42b1495909802120d4705b217b2	1
0x0b42f4037507f662885b294eb6d7c8b1323bd66e	1
0x933107ce8c1337282caed40c89bad8bfe6e5dc98	1
0x79200d560c98b11e24f42e14e476f9422602dbb4	1
0x4b501fdf0568e4db1ba3ddefaeb3b0bab10c6e6b	1
