Address	Quantity
0x0fc5529117edb4f728d0b8ff82b63fceb10869d0	1
0xc9613e3da409f2dad04587ae65e45d9207a05eaf	1
0xa36506c0090f64f0955d0748e8a7cd6ee625d329	1
0x7e1f79ec36cfd195babab9a46e74a95bc3fe84f9	1
0x6906d851fecc1a0aa8b62d1f92a14013deba0591	1
0x35102e2b05d35d36510d4c04414029ffee60572b	1
0x694fe7da48d2f04064d25f592ffb20e116ae4bb4	1
0x08a629f9696e2608d75b15efe53124f8666df49d	1
0x9a48c592d733da22c65ab697c28cb88bf81d3a76	1
0x9ada8df0dc8f83f8bb13f25169bba41b34c10465	1
0xf79bcd93cf72bdbb248d722c88055ef996f81de7	1
0x899ac7175ce08ce8c90b8aa961c48abfd5cdba02	1
0xbe8fb69676b3779bc73f597c915b05d0bcd12731	1
0x41316139a64f8b1ee0cb7b92fdbff9c87ef19405	1
0x7b72085d7220c2678a717ca202fc0b9fb4356497	1
0xb00c0a1ce6cc0d3afbe2baafb1193fb4add980d8	1
0xc8373bd1987672a2e52002098c14ffc02e90f9be	1
0x9541738f4adbc711a3a7d8689cff272e4e093929	1
0xee222337b9031a13c34f04c85ad5cc17c39e2b88	1
0xdb9d30aa908d80463e0751bf681661022d06d90b	1
0xd57533ef8cb0b9cb8605970ee4f02b7ac019d5f4	1
0x2a7f0d4005f3a98965a7888c425f63b74a4ceaab	1
0x2f7da1b033a48ae4b82333b83d16f1e6852cf85e	1
0x2d3a100289fc36125e04838b8f7a7eec20c633e1	1
0x739d9557eaec0994497710c45aec2d4ec1ece9d1	1
0xc612070847d9b5509e70f8a499b4b5e77c459f89	1
0xf58a5b8fd545ce02c0818132fc99d8f432afa13a	1
0x08c5c73087b6073b49cf8b758812b1b8404cfd34	1
0x1f7379532f0134a26a9d4b224e1211921585b74a	1
0x266458744c5764de6d3cdeb61aa5ddd44463dc58	1
0x58b15d535b3de5962c4cc94c747217f808637554	1
0xbc0553eb9c9a0ae9309fc0794fd1b043be862ba5	1
0xcb63c7753d1833b45717de4a65fc41f3b9f457fc	1
0x5dce71c5fa4fa8593c9b903f093544145bdaf7bf	1
0xdd06f99bb2890858acaf5a714f3629a9b257d658	1
0xd5f433e61ff413a8c899c0cc840b3857a248cc28	1
0xaf7dc9b6d88221fe424ec2d1b511bb316dee4aa1	1
0x22a6ff3129deaefc3ee8e54e4ad33053f545fb9f	1
0x7e7ca282995bf06a195e9112825db138c9a24de9	1
0x5babc1fc8742b94d9e18d0045eb5b74ec9901b3e	1
0x0725fb590b6e43f32a20ba65ada1982655b2be90	1
0x2768c0324561104d87fc6f7506758e98bc7ee2b4	1
0x2e411239970624f07c04850a0d15782262991240	1
0xd7a43d8bf5690bc655f13aa7e44865615f894d5a	1
0xcca7799385b1516864d610cb7c3ab3e0a202cc4c	1
0x9105c54b6928f7edbceb37ef28296276aa043ee9	1
0xe362b10104ff54cab77e57ac9dc9fbeebe7032a3	1
0xe6efc1980f31567bc4f9db568ccf86b74a3e1a75	1
0xdc8d22f35ac9d12833f65db47890ac7a04266b0c	1
0xcb4eeebdb8fb93f77647708563515a62fc46d174	1
0xf989a8731b0b83b7506a23594eb1fd1ee5011802	1
0x61ee3ca7448fb3c096729b58c536b1f310e34607	1
0x3af7cb927d3cca1cacae58cb78cfb213beddda30	1
0x13ffeeb209e7adc70e550508ed4bd09bf79108d3	1
0xf05181360129ff94ea193298c939a444e87ffbbd	1
0x001461c431645ae6f6279054b6572bcbf66d2a91	1
0x6bfa5a72c0446c7a98c495af76cf8a4cc50a3c97	1
0x35678e5053978d220ea5e9df94e44cf34ef33be0	1
0x93c52f9b9038212c72b85fba81e67ed604928333	1
0x18144a77387c9e875994ae4bbf42c9ecd0e5e9d0	1
0x6a6fe07478f79967e0bc4f05b255383096691113	1
0x4230c8c44aaa1e27067de8662814157789818d4e	1
0x4358daf8de87f8a123787ad96544a67c496f0b21	1
0xefc6344aeb5358d53e2aa7af51a73f8ff79f51d2	1
0x62bfdb97385dcc571a8e85a738b70a1ecb062409	1
0x37fe4527fafceaedea642797776291b093d80855	1
0xa37fd0b0791a7bae0645807f6f2fe2c5a0dfc7bf	1
0x7baae4eab0e08ebb47f0b39acd77e390d4f321cf	1
0x8298b30268278d01e9050f36ad888acb654e46fa	1
0x08033fa760c397f4ba222a8e53366d0119e4f8b2	1
0x7db0b7f102d029cdca0001f85f8bfe487802424e	1
0x000000000000000000000000000000000000dead	349
0xab060ae3c30ca11f3f45634f090f745ddc5ec9a8	1
0xb170a41f2523220a12f84f17a54bd31953d98027	1
0x6072070f2135531742b1246b3cef85c88b1944ef	1
0xc88dae1fe6cb4893c92d57050f871359cf814d1f	1
0xcd07d7a79dc1c95387a60ff5ef1e1cf085f144f6	1
0xa625674d17e65ed012427a58fa6a60dad77cb92b	1
0x000009690c0763c1c79c30b2c54b960cab48b5e8	1
0xd40e6d7de5972b6a0493ffb7ab2cd799340127de	1
0x473e59d246742a5de4b2404dd39ee1ad82e998e0	1
0xc768cd9da77632e7cda77e28e7beb08dc3f8d32e	1
0x9409ee260479649d6229c974748bbc4b82733283	1
0x482c6dbd2cb24c100f3b5e274432a95eefb9bdbb	1
0x4cd5427b47e9a3a24d3dafe9411ff5c938a48808	1
0x6ec93150e5d2f0c38f5dc5cce19de8dc850c4501	1
0x605c251b246a1450c4122d6e3a6faae245aec6a3	1
